,mean,std,sharpe,max_drawdown
ensemble,0.013839304566897291,0.020766373970858735,0.666428553502786,0.07478722225964485
neutralized_serenity,0.014537279116456242,0.020763120729648237,0.7001490433804615,0.0957780674224562
