,mean,std,sharpe,max_drawdown
ensemble,0.018560222957522937,0.02127325532509316,0.8724674561504451,0.1096493101155902
neutralized_serenity,0.01932655533710998,0.021899585265212212,0.8825078239180391,0.1245917568786874
