,mean,std,sharpe,max_drawdown
ensemble,0.01332469251425656,0.02016704415790483,0.6607161867612469,0.08197142266533985
neutralized_serenity,0.01449178849682474,0.02061498425976444,0.7029735416829435,0.10021286334631063
