,mean,std,sharpe,max_drawdown
ensemble,0.018909703758034885,0.020167101855971443,0.9376510265621412,0.0504031361719437
neutralized_serenity,0.019735014078864938,0.02067334726594525,0.9546114533360542,0.05922211404835931
