iter	RMSE
812	0.1526990939
813	0.1526253859
814	0.1525689522
815	0.1525096131
816	0.1525086367
817	0.1524884175
818	0.1524300154
819	0.152381361
820	0.1522864594
821	0.1522551202
822	0.1521838962
823	0.152134084
824	0.1520581546
825	0.1520010602
826	0.1519411455
827	0.1518667369
828	0.1518665719
829	0.1518641303
830	0.1518079823
831	0.1517522245
832	0.1517509012
833	0.1517507457
834	0.1516886785
835	0.1516873896
836	0.1516383308
837	0.1516171581
838	0.1516160012
839	0.1515428186
840	0.1514866906
841	0.1514407291
842	0.1513507477
843	0.1512888686
844	0.1512738002
845	0.1512327803
846	0.1512192191
847	0.1511579085
848	0.1511100868
849	0.1510534789
850	0.1510421992
851	0.1509948308
852	0.1509448196
853	0.150944683
854	0.1508742715
855	0.1508073036
856	0.1507536164
857	0.1507536164
858	0.1507107818
859	0.1506972931
860	0.1506461712
861	0.150579628
862	0.1504898082
863	0.1504832476
864	0.1504820496
865	0.1504461902
866	0.1503990591
867	0.1503990591
868	0.150343402
869	0.1502659811
870	0.150187973
871	0.1501878198
872	0.1501162337
873	0.1500883714
874	0.1500303157
875	0.1499617749
876	0.1498988885
877	0.1498211679
878	0.1497764124
879	0.1497762858
880	0.1497762858
881	0.1497761913
882	0.1497058966
883	0.1496546301
884	0.1495657497
885	0.149536572
886	0.149536411
887	0.1495223854
888	0.1494881435
889	0.1494558656
890	0.1493751526
891	0.1493276388
892	0.1492677234
893	0.1491980719
894	0.1491285344
895	0.1491285344
896	0.1490697686
897	0.1490057116
898	0.1489141297
899	0.1488437109
900	0.1487688841
901	0.1487289287
902	0.1487053511
903	0.1486917459
904	0.1486216822
905	0.1485732453
906	0.1484927605
907	0.1484274266
908	0.1483742097
909	0.1483275646
910	0.1482719645
911	0.1482033634
912	0.1481460196
913	0.1480823093
914	0.1480283356
915	0.1479747955
916	0.1479518143
917	0.1479062535
918	0.1478586246
919	0.1478165646
920	0.1478164573
921	0.1477670091
922	0.1477448716
923	0.1477358498
924	0.1476699931
925	0.1475924776
926	0.1475444847
927	0.1475188846
928	0.1474695567
929	0.1474270314
930	0.1474010422
931	0.1473516824
932	0.1472627897
933	0.1472115856
934	0.1471664338
935	0.147108339
936	0.1470613264
937	0.1469889179
938	0.1469279075
939	0.1468702978
940	0.1468159461
941	0.1467433979
942	0.1466717568
943	0.1466064484
944	0.1465518027
945	0.146495454
946	0.1464230877
947	0.1463541306
948	0.146320512
949	0.146263292
950	0.1462120507
951	0.1461847287
952	0.1461404299
953	0.1461176318
954	0.1460667346
955	0.1460287549
956	0.1459766389
957	0.1459765135
958	0.1459765135
959	0.14592215
960	0.1458285313
961	0.1457704872
962	0.1457600892
963	0.1457061494
964	0.1456317841
965	0.1455754989
966	0.1455320794
967	0.1454984746
968	0.1454510427
969	0.1454488397
970	0.1454481513
971	0.1454472741
972	0.1453957447
973	0.1453950686
974	0.1453391124
975	0.1452934594
976	0.1452709931
977	0.1452061259
978	0.1451369557
979	0.145062237
980	0.1450039127
981	0.1449418375
982	0.1448861721
983	0.1448350552
984	0.1448324428
985	0.1447658224
986	0.1447501014
987	0.1446745213
988	0.1446251035
989	0.1446117272
990	0.1445711291
991	0.1445322078
992	0.1445322078
993	0.1445266391
994	0.1444593744
995	0.144390834
996	0.1443461547
997	0.1443010604
998	0.1442398185
999	0.1441697597
1000	0.1441012801
1001	0.144051861
1002	0.1439924978
1003	0.1439319767
1004	0.14392966
1005	0.1438718777
1006	0.1438354958
1007	0.1437749361
1008	0.1436892403
1009	0.1436204239
1010	0.1435806637
1011	0.1435683278
1012	0.1434986155
1013	0.1434524192
1014	0.1434524192
1015	0.1433989346
1016	0.1433989346
1017	0.1433397281
1018	0.1432934712
1019	0.1432664504
1020	0.143258879
1021	0.1432182078
1022	0.1431490351
1023	0.1430726547
1024	0.1430178934
1025	0.1430107623
1026	0.1429526871
1027	0.1429043326
1028	0.1428724425
1029	0.1428392265
1030	0.1427886992
1031	0.1427784794
1032	0.1427243885
1033	0.1426415908
1034	0.1425883764
1035	0.1425362922
1036	0.1425175263
1037	0.1424851002
1038	0.1424586993
1039	0.1424586993
1040	0.1424585895
1041	0.1424257104
1042	0.1423786763
1043	0.1423332005
1044	0.1422781862
1045	0.1422781862
1046	0.1422202673
1047	0.1421837596
1048	0.1421198197
1049	0.1420538533
1050	0.1420101509
1051	0.1419457737
1052	0.1419107788
1053	0.1418349108
1054	0.1417802072
1055	0.1417473793
1056	0.1417029664
1057	0.1416309792
1058	0.1415838409
1059	0.1415307054
1060	0.1414192896
1061	0.1413706178
1062	0.1413316826
1063	0.141272072
1064	0.1411812628
1065	0.1411267443
1066	0.1410672067
1067	0.141007383
1068	0.1409454186
1069	0.1408926764
1070	0.1408086469
1071	0.1407550428
1072	0.1407115231
1073	0.1406725691
1074	0.1406291434
1075	0.1405721663
1076	0.1405267182
1077	0.1404900761
1078	0.1404240478
1079	0.140359647
1080	0.1403595892
1081	0.1403534819
1082	0.1403384007
1083	0.1403021069
1084	0.1402625738
1085	0.1402139541
1086	0.1401485052
1087	0.1400994926
1088	0.1400341758
1089	0.1399836483
1090	0.1399836483
1091	0.1399142761
1092	0.1398817682
1093	0.1398817682
1094	0.1398733286
1095	0.13980581
1096	0.1397382488
1097	0.139704752
1098	0.13964396
1099	0.1395871629
1100	0.1395308565
1101	0.1394720544
1102	0.1393992203
1103	0.1393605392
1104	0.1392921648
1105	0.1392257808
1106	0.1391824695
1107	0.1391248065
1108	0.139079846
1109	0.1390299172
1110	0.1390299171
1111	0.139029917
1112	0.1389690029
1113	0.13895398
1114	0.1389431597
1115	0.1388785968
1116	0.1388781038
1117	0.1388779918
1118	0.1388323669
1119	0.1387726888
1120	0.1387169238
1121	0.1386773606
1122	0.1386460579
1123	0.1386459616
1124	0.1386450777
1125	0.1386030855
1126	0.1385507654
1127	0.1384777857
1128	0.1384059542
1129	0.1383633762
1130	0.1383106923
1131	0.1382694446
1132	0.1381878433
1133	0.1381448627
1134	0.1380969981
1135	0.1380562969
1136	0.138041974
1137	0.1379790166
1138	0.1379220765
1139	0.1379215575
1140	0.1378436795
1141	0.1377934828
1142	0.1377513901
1143	0.1377505128
1144	0.1377016454
1145	0.137655555
1146	0.1376254146
1147	0.1375748059
1148	0.1375127178
1149	0.1374717899
1150	0.1374710835
1151	0.1374710026
1152	0.1374705304
1153	0.1374211566
1154	0.1373606971
1155	0.1372909909
1156	0.1372062051
1157	0.1371608016
1158	0.1371393149
1159	0.137099339
1160	0.1370412375
1161	0.1369829164
1162	0.1369690047
1163	0.1369264289
1164	0.1368747409
1165	0.136837011
1166	0.1367810907
1167	0.1367772995
1168	0.1367730175
1169	0.1367412823
1170	0.1367395812
1171	0.1366670854
1172	0.136647116
1173	0.1365781613
1174	0.1365174
1175	0.1364617963
1176	0.1364135747
1177	0.1363744763
1178	0.1363281463
1179	0.1362888638
1180	0.1362557941
1181	0.1362062776
1182	0.1361294128
1183	0.1361257465
1184	0.136091525
1185	0.1360639994
1186	0.1360208709
1187	0.1359935515
1188	0.1359748771
1189	0.1359747804
1190	0.1359182932
1191	0.1358795444
1192	0.1358347628
1193	0.1357902665
1194	0.1357360707
1195	0.1357332648
1196	0.1357331646
1197	0.1356957666
1198	0.1356942117
1199	0.1356299261
1200	0.135629926
1201	0.1355774901
1202	0.1355771286
1203	0.1355332986
1204	0.1354955331
1205	0.1354428233
1206	0.1353842256
1207	0.1353165422
1208	0.1353165421
1209	0.1353027526
1210	0.1352284515
1211	0.1351920698
1212	0.1351304979
1213	0.1350624791
1214	0.1350119175
1215	0.134996693
1216	0.1349498698
1217	0.1349096575
1218	0.1348718827
1219	0.1348339604
1220	0.1348339604
1221	0.1347745303
1222	0.1347260257
1223	0.1346935134
1224	0.1346652875
1225	0.1346275156
1226	0.1345981459
1227	0.1345534143
1228	0.1344925785
1229	0.1344555622
1230	0.1344128703
1231	0.1343727291
1232	0.1343430406
1233	0.1342938683
1234	0.1342445113
1235	0.1341588028
1236	0.1341044407
1237	0.1340486256
1238	0.1340003288
1239	0.133918047
1240	0.1338494721
1241	0.1338473085
1242	0.133846606
1243	0.1338396851
1244	0.1337874948
1245	0.133754034
1246	0.1337507169
1247	0.1337373211
1248	0.1337055893
1249	0.1336338685
1250	0.1336150831
1251	0.1335700079
1252	0.1335290798
1253	0.133526787
1254	0.1334699902
1255	0.1334345981
1256	0.1333847153
1257	0.1333282373
1258	0.1333249823
1259	0.1332702766
1260	0.1332217422
1261	0.1331534034
1262	0.1331214839
1263	0.1331214838
1264	0.1330642585
1265	0.1330094488
1266	0.1329747126
1267	0.1329274331
1268	0.1328694969
1269	0.1328123038
1270	0.1327605674
1271	0.1327065394
1272	0.1326601214
1273	0.1326100204
1274	0.132574792
1275	0.1325107618
1276	0.1324546587
1277	0.1324509349
1278	0.1324139251
1279	0.1323675916
1280	0.1323655749
1281	0.1323285288
1282	0.1323280042
1283	0.1322818648
1284	0.132191871
1285	0.1321545861
1286	0.1320965108
1287	0.1320852709
1288	0.1320544981
1289	0.1320031431
1290	0.1319729415
1291	0.1319729415
1292	0.1319346735
1293	0.131875976
1294	0.1318405175
1295	0.1318014492
1296	0.1317335921
1297	0.1317315068
1298	0.1316863766
1299	0.1316844327
1300	0.1316351143
1301	0.1315867288
1302	0.1315467929
1303	0.1315064332
1304	0.1314612375
1305	0.1314491328
1306	0.1313958027
1307	0.1313411767
1308	0.1312951395
1309	0.1312532416
1310	0.1312510542
1311	0.1312034053
1312	0.1312033341
1313	0.1311397352
1314	0.1311034529
1315	0.1310534547
1316	0.1309967554
1317	0.1309403861
1318	0.1308926924
1319	0.1308904049
1320	0.1308850049
1321	0.1308331047
1322	0.1307767909
1323	0.1307710326
1324	0.1307392347
1325	0.1306908057
1326	0.1306907148
1327	0.1306493689
1328	0.1306212912
1329	0.130577022
1330	0.1305243711
1331	0.130468111
1332	0.1304211725
1333	0.13036938
1334	0.1303303336
1335	0.1302703863
1336	0.1302598424
1337	0.1302598424
1338	0.1302299127
1339	0.1301910475
1340	0.130146364
1341	0.1301053457
1342	0.1300795435
1343	0.1300441049
1344	0.1299971496
1345	0.1299552581
1346	0.1299154298
1347	0.1298580987
1348	0.1298246764
1349	0.1297458603
1350	0.1297007565
1351	0.1296952814
1352	0.1296468364
1353	0.1296091406
1354	0.1295744866
1355	0.1295144133
1356	0.1294803178
1357	0.1294708525
1358	0.1294226085
1359	0.129360795
1360	0.1293444176
1361	0.1293084781
1362	0.1293054046
1363	0.1292435566
1364	0.1291907934
1365	0.1291349644
1366	0.1291338936
1367	0.1291182958
1368	0.129084226
1369	0.1290332227
1370	0.1290208354
1371	0.1290155003
1372	0.1289650397
1373	0.128911447
1374	0.1288417672
1375	0.1287910479
1376	0.1287910478
1377	0.1287312119
1378	0.128726864
1379	0.1287166733
1380	0.1287019695
1381	0.1286660094
1382	0.1286248745
1383	0.1285775904
1384	0.1285291499
1385	0.1285234282
1386	0.1284826294
1387	0.1284489275
1388	0.1284021234
1389	0.128355442
1390	0.1282881006
1391	0.1282451213
1392	0.128195485
1393	0.128110814
1394	0.1280729266
1395	0.1280134724
1396	0.1280052245
1397	0.1280033388
1398	0.1279987034
1399	0.1279386399
1400	0.1278937649
1401	0.1278927066
1402	0.1278444118
1403	0.1278062758
1404	0.1277542669
1405	0.1277062289
1406	0.1276921403
1407	0.1276529826
1408	0.1276525302
1409	0.1276040335
1410	0.1276009753
1411	0.1275541746
1412	0.1275450154
1413	0.1274943434
1414	0.1274374129
1415	0.1274264802
1416	0.1273906862
1417	0.1273794962
1418	0.1273426277
1419	0.1273150538
1420	0.1272559452
1421	0.1271914735
1422	0.1271414528
1423	0.1271070369
1424	0.1270650089
1425	0.1270307812
1426	0.1269780863
1427	0.1269363942
1428	0.1269287959
1429	0.1269283326
1430	0.1269259529
1431	0.1268919617
1432	0.1268919034
1433	0.1268319129
1434	0.1268052736
1435	0.1268035715
1436	0.1267519192
1437	0.1267117053
1438	0.1266767626
1439	0.1266176169
1440	0.1265740189
1441	0.1265300069
1442	0.126474287
1443	0.1264241904
1444	0.1264241243
1445	0.1263744467
1446	0.126321036
1447	0.1262771765
1448	0.1262765278
1449	0.1262111505
1450	0.1262072239
1451	0.1261691716
1452	0.1261308112
1453	0.1261090598
1454	0.1260731683
1455	0.1260313061
1456	0.125988813
1457	0.1259541198
1458	0.125908758
1459	0.1258496818
1460	0.1258094015
1461	0.125776352
1462	0.1257334685
1463	0.1257333745
1464	0.1256967458
1465	0.1256462413
1466	0.1256175812
1467	0.1255845999
1468	0.1255600016
1469	0.1255600016
1470	0.1255049891
1471	0.1254445279
1472	0.1253961474
1473	0.1253918146
1474	0.1253366522
1475	0.1252761064
1476	0.1252317768
1477	0.1251932258
1478	0.1251496872
1479	0.1251160853
1480	0.1251160098
1481	0.1250786626
1482	0.1250647252
1483	0.1250228052
1484	0.1249715234
1485	0.124931491
1486	0.1249104423
1487	0.1248510354
1488	0.1248023089
1489	0.1248001613
1490	0.1247987589
1491	0.1247466908
1492	0.1247466907
1493	0.1247466166
1494	0.1247022455
1495	0.1247001614
1496	0.1246725033
1497	0.1246724202
1498	0.1246362075
1499	0.124629669
1500	0.1245876734
1501	0.1245429753
1502	0.1245357627
1503	0.1244915937
1504	0.1244191399
1505	0.12439018
1506	0.124362192
1507	0.1243330429
1508	0.1242779559
1509	0.1242070295
