,feature_importance,feature_names
2,2.798154536881075,feature_untidy_withdrawn_bargeman
0,2.634153724971658,feature_honoured_observational_balaamite
1,2.594588449508598,feature_polaroid_vadose_quinze
3,1.6008785480583974,feature_genuine_kyphotic_trehala
4,1.456655154517983,feature_unenthralled_sportful_schoolhouse
8,1.350530756753311,feature_floriated_amish_sprite
10,1.3386432253485647,feature_demolished_unfrightened_superpower
5,1.3359296035809494,feature_divulsive_explanatory_ideologue
6,1.1227030157655515,feature_ichthyotic_roofed_yeshiva
15,1.0264635562041742,feature_stylolitic_brown_spume
11,1.0186178667417536,feature_styloid_subdermal_cytotoxin
12,0.9847026631203294,feature_ironfisted_nonvintage_chlorpromazine
13,0.96699125272851,feature_torose_unspiritualised_kylie
17,0.8443499688017246,feature_litigant_unsizable_rhebok
38,0.8394358003807212,feature_tingling_large_primordiality
7,0.7203512670711524,feature_waggly_outlandish_carbonisation
16,0.715045837445839,feature_ferial_incumbent_engraving
9,0.6741702964978912,feature_iconoclastic_parietal_agonist
14,0.6314614462015015,feature_tearing_unkingly_adulthood
29,0.6131090035773514,feature_bally_bathymetrical_isadora
28,0.6080207758852638,feature_laminable_unspecified_gynoecium
23,0.6028056707127084,feature_fair_papal_vinaigrette
70,0.5963953668917995,feature_wrathful_prolix_colotomy
19,0.5792057583412619,feature_tuberculate_patelliform_paging
21,0.5643196645665794,feature_loony_zirconic_hoofer
93,0.5585606219264058,feature_potential_subsessile_disconnection
154,0.5548077757723658,feature_translative_quantitative_eschewer
18,0.5290470832774773,feature_floatiest_quintuplicate_carpentering
27,0.5263328489867417,feature_midmost_perspiratory_hubert
24,0.5105397032102016,feature_attack_unlit_milling
76,0.5041068463594639,feature_integrative_reviviscent_governed
55,0.4993233388006614,feature_ethiopic_anhedonic_stob
66,0.4961476591299817,feature_babist_moribund_myna
131,0.48598902738280203,feature_completive_pedantical_sinecurist
51,0.4810205245894244,feature_bratty_disrespectable_bookstand
59,0.480907640704293,feature_spikier_ordinate_taira
142,0.4753720050682836,feature_pansophical_agitato_theatricality
57,0.45547124944943407,feature_rose_buttoned_dandy
156,0.455293952277776,feature_blubbery_octahedral_bushfire
91,0.45292693337603823,feature_circumnavigable_naughty_retranslation
60,0.45086014415034154,feature_mercian_luddite_aganippe
64,0.4499817127495684,feature_clasping_fast_menstruation
94,0.44924501124618976,feature_unswaddled_inenarrable_goody
125,0.43563620946190534,feature_geostrophic_adaptative_karla
157,0.4306526324420998,feature_continued_conjugated_natalia
108,0.42205991738798915,feature_southernmost_unhuman_arbiter
80,0.42161339919354535,feature_serpentiform_trinary_imponderability
30,0.41811855786616126,feature_skim_unmeant_bandsman
20,0.4130921964834487,feature_cuddlesome_undernamed_incidental
36,0.4118957279042019,feature_morbific_irredentist_interregnum
58,0.4104962120521631,feature_recipient_perched_dendrochronologist
56,0.40955608558898837,feature_overstrung_dysmenorrheal_ingolstadt
114,0.40289299364391745,feature_degenerate_diaphragmatic_literalizer
113,0.3971373527020925,feature_diverted_astral_dunghill
126,0.39543867966400814,feature_navigational_enured_condensability
34,0.39309752903957684,feature_inured_conservable_forcer
63,0.3915171086389947,feature_maxillary_orphic_despicability
90,0.38984020935051944,feature_hunchbacked_unturning_meditation
52,0.3859046381916237,feature_unshaken_ahorse_wehrmacht
206,0.38458081152060614,feature_small_cumulative_graywacke
22,0.383771882152206,feature_indign_tardier_borough
54,0.3799915983388021,feature_gambrel_unblessed_gigantomachy
117,0.37858515896735423,feature_unimpressed_uninflected_theophylline
32,0.37438264568841295,feature_supercelestial_telic_dyfed
48,0.37201683043611883,feature_lovelorn_aided_limiter
102,0.3697724549043789,feature_weightiest_protozoic_brawler
105,0.3689253974705755,feature_gleaming_monosyllabic_scrod
50,0.3674813708046954,feature_altimetrical_muddled_symbolism
124,0.3673785483765154,feature_heartier_salverform_nephew
77,0.3646722153320066,feature_tamil_grungy_empathy
104,0.3639841610037467,feature_differing_peptizing_womaniser
71,0.3625850703534849,feature_limonitic_issuable_melancholy
85,0.3621580026512747,feature_seediest_ramshackle_reclamation
72,0.36213449021282257,feature_approximal_telautographic_sharkskin
26,0.36117595826974097,feature_peninsular_pulsatile_vapor
45,0.3605377171131206,feature_ruptured_designing_interpolator
97,0.3592294857904357,feature_subinfeudatory_brainy_carmel
75,0.3576297902173951,feature_unsinkable_dumbstruck_octuplet
67,0.35654285003577424,feature_underdressed_tanagrine_prying
115,0.35433827041113897,feature_laced_scraggly_grimalkin
25,0.34806909186353086,feature_froggier_unlearned_underworkman
33,0.3450682726304843,feature_inconsiderate_unbooted_ricer
68,0.34461380154612614,feature_corniest_undue_scall
61,0.34454712483555083,feature_faint_consociate_rhytidectomy
84,0.34062066963804705,feature_pruinose_raploch_roubaix
128,0.33484762761975945,feature_clenched_wayward_coelostat
95,0.3308873294341641,feature_stellular_paler_centralisation
46,0.3241037895887242,feature_hierologic_expectable_maiolica
31,0.32201293738039444,feature_ungenuine_sporophytic_evangelist
78,0.3213723723080145,feature_canopic_exigible_schoolgirl
88,0.32013522897247887,feature_encased_unamiable_hasidism
173,0.31951341764324137,feature_isobilateral_olden_nephron
153,0.31462274722560685,feature_additive_untrustworthy_hierologist
103,0.31290444492639513,feature_cooled_perkiest_electrodeposition
83,0.3117344495526427,feature_flawed_demonological_toady
224,0.31165658257416096,feature_peachiest_felted_removal
229,0.3111871374165531,feature_antacid_thermogenic_wilhelm
82,0.3107069435135225,feature_unlivable_armenian_wedge
203,0.3105863461534144,feature_tricksiest_pending_voile
35,0.3075179132428174,feature_glibber_deficient_jakarta
140,0.303715482333245,feature_unruly_salian_impetuosity
47,0.3034659987615104,feature_boiling_won_rama
204,0.3025070299418886,feature_forcipate_laced_greenlet
119,0.2992940402042864,feature_irritant_reciprocal_pelage
106,0.29838647980927774,feature_unyielding_dismal_divertissement
201,0.29808632234205656,feature_paleolithic_myalgic_lech
200,0.29770872487746847,feature_purblind_autarkic_pyrenoid
74,0.29765249270611094,feature_spec_subversive_plotter
116,0.2941009560920477,feature_wheezier_unjaundiced_game
255,0.2928785543595746,feature_fascial_biserrate_pout
166,0.2890295813056807,feature_affettuoso_taxidermic_greg
144,0.2870023656974021,feature_burning_phrygian_axinomancy
225,0.28661662086871686,feature_bloomed_touchable_alastair
37,0.28613737748321705,feature_conjoint_transverse_superstructure
195,0.28404157169089544,feature_scissile_dejected_kainite
98,0.28404119688038715,feature_simpatico_cadential_pup
202,0.2839227132847275,feature_fortyish_neptunian_catechumenate
99,0.2803379132151554,feature_esculent_erotic_epoxy
86,0.2786097024593527,feature_hagiological_refer_vitamin
44,0.2785895551103788,feature_kinky_benzal_holotype
198,0.27854705715574585,feature_gambogian_feudalist_diocletian
42,0.2782742295362491,feature_equipped_undoubted_athanasian
150,0.27777025498547353,feature_verifying_imagism_sublease
188,0.2771122800974386,feature_flawy_caller_superior
87,0.27698383326870296,feature_alcibiadean_lumpier_origan
101,0.27645280877642314,feature_coraciiform_sciurine_reef
169,0.27452603148442134,feature_undiverted_analyzed_accidie
211,0.2725569811919624,feature_incredible_plane_sacque
232,0.2694833502637755,feature_martinique_tingliest_gynaecocracy
41,0.2694265136871695,feature_unprovisioned_aquatic_deuterogamy
135,0.26796378658634495,feature_subservient_wedged_limping
49,0.2663112345384958,feature_soviet_zibeline_profiler
223,0.26609799419730573,feature_unscaling_pedantic_fingernail
62,0.26367906755469994,feature_unpressed_mahratta_dah
122,0.2624590710531948,feature_peckish_impetrative_kanpur
227,0.2608906374612127,feature_subfusc_furriest_nervule
96,0.2544116438327749,feature_angevin_fitful_sultan
181,0.2535584762991599,feature_bijou_penetrant_syringa
170,0.2532360449412034,feature_favourable_swankiest_tympanist
69,0.25269562561823605,feature_reduplicative_appalling_metastable
184,0.2507999347403967,feature_unwithered_personate_dilatation
182,0.24935354785726116,feature_lamarckian_tarnal_egestion
40,0.2483347063104801,feature_deformable_unitary_schistosity
139,0.24787925105695446,feature_cyanophyte_emasculated_turpin
226,0.2450185103250439,feature_indefinite_plenipotent_absorbent
209,0.24436693426197179,feature_ruthenic_peremptory_truth
107,0.24221467459784482,feature_rankine_meaty_port
217,0.24073733061408198,feature_runniest_unstaying_toom
81,0.238379437411695,feature_gyroidal_embowed_pilcher
146,0.2381283472461772,feature_certificated_putrescent_godship
259,0.23491834828565866,feature_costliest_heavenly_bovver
53,0.23479644636581828,feature_mightier_chivalric_kana
251,0.23386837140596675,feature_spicate_photolithographic_buckskin
130,0.2324510129168326,feature_unnameable_abysmal_net
221,0.23174829842661235,feature_battled_premillennial_omelette
161,0.23146746747322808,feature_unrelenting_intravascular_mesenchyme
179,0.23075070793483085,feature_guerrilla_arrested_flavine
120,0.2304165293947892,feature_bricky_runed_bottleful
152,0.2299091598612899,feature_songful_intercostal_frightener
210,0.2290455199372131,feature_drier_worshipping_hetairist
132,0.22902919656597215,feature_witchy_orange_muley
183,0.22661342077581073,feature_horticultural_footworn_superscription
43,0.22540160627101283,feature_inflammable_numb_anticline
174,0.2230999712198433,feature_circassian_leathern_impugner
79,0.22101930903041778,feature_plumular_constantinian_repositing
177,0.21706085816458714,feature_veristic_parklike_halcyon
214,0.2150377236598454,feature_agitato_unlineal_perspicacity
151,0.21475270276796388,feature_deckled_exaggerative_algol
298,0.2140928310357683,feature_adventive_isohyetal_newshawk
92,0.21363318225001784,feature_testicular_slashed_ventosity
143,0.21262438372556086,feature_recreational_homiletic_nubian
149,0.2117264768325229,feature_anthropoid_pithy_newscast
235,0.20609598032811763,feature_tallish_grimier_tumbrel
137,0.2058201757259666,feature_pulverized_unified_dupery
73,0.20539556816058224,feature_fribble_gusseted_stickjaw
231,0.20528738318102183,feature_lithotomical_periodontal_systemization
194,0.1994403388101559,feature_received_veiniest_tamarix
216,0.1992546370924297,feature_girlish_uncoated_shammy
208,0.19804498230650486,feature_unsustaining_chewier_adnoun
273,0.1972311439304572,feature_grasping_unmetrical_trollopian
141,0.19709743854758463,feature_ataractic_swept_rubeola
136,0.19561170457862506,feature_urticant_ultracentrifugal_wane
236,0.19473530355754648,feature_partitive_labyrinthine_sard
245,0.1940912044219882,feature_toadyish_illiterate_famishment
147,0.19280333518404688,feature_dietetic_unscholarly_methamphetamine
199,0.1919451566837014,feature_moneyed_mesophytic_lester
127,0.1918268182312672,feature_confusable_pursy_plosion
230,0.18957245043881799,feature_peak_interpretive_lahti
148,0.18762482386757082,feature_vegetable_manlier_macaco
168,0.18739468823720537,feature_coalier_hircine_brokerage
65,0.18726066980868325,feature_obeliscal_bewildered_reviewer
265,0.18669030272674256,feature_phasmid_accommodating_aftercare
190,0.1861960948222593,feature_unrecognisable_waxier_paging
238,0.18578804991124437,feature_piebald_unresisted_soldo
207,0.18578354764439262,feature_incertain_catchable_zibet
288,0.18246380535182005,feature_plausive_skaldic_shoebox
304,0.18150632889175267,feature_revitalizing_intersectional_dysthymia
175,0.1805840772873032,feature_signed_ringent_sunna
159,0.18015508499025254,feature_wally_unrotted_eccrinology
172,0.17985208724523824,feature_bustled_fieriest_doukhobor
321,0.1795418313316974,feature_squabbiest_receivable_foreyard
178,0.1794513216330294,feature_geochemical_unsavoury_collection
110,0.17482822131072354,feature_malignant_campodeid_pluton
111,0.17404593559376558,feature_dure_jaspery_mugging
241,0.17336198839641026,feature_blushful_protean_granduncle
176,0.17333397176008344,feature_cornute_potentiometric_tinhorn
167,0.17322764747951064,feature_lateral_confervoid_belgravia
219,0.17304245797738346,feature_humiliating_numerate_goldminer
189,0.1722442057122216,feature_elohistic_totalitarian_underline
248,0.17034012520401115,feature_unbearded_rustiest_fiddlewood
262,0.17028133720828975,feature_diluted_maxillary_denouement
160,0.16870812498791057,feature_unforgivable_airtight_reinsurance
155,0.16700128103652934,feature_coseismic_surpassable_invariance
196,0.16609916551872264,feature_narcotized_collectivist_evzone
193,0.16560810194417666,feature_palpebral_univalve_pennoncel
253,0.16158214734078388,feature_gerundival_puristic_gobioid
325,0.16158075344976336,feature_glial_birefringent_popery
272,0.15877998817646458,feature_exhilarative_agleam_hebron
222,0.15809012717206844,feature_hefty_hesitant_mantissa
228,0.1572788520158092,feature_yeasty_castilian_nicaragua
158,0.15599863443066384,feature_dissident_templed_shippon
282,0.15565942291280638,feature_geomorphological_uncompanioned_colander
134,0.1537549079825973,feature_agaze_lancinate_zohar
192,0.15364087930058629,feature_depauperate_armipotent_decentralisation
271,0.1523525216787095,feature_tearing_inharmonic_employee
294,0.15210802021403313,feature_precursory_maltese_wetting
212,0.15196227269714668,feature_inducible_home_immovability
290,0.14959448902685005,feature_biaxal_forworn_sixty
289,0.14893271952122733,feature_incognita_cleaned_asphyxiant
252,0.146828573934738,feature_disliked_undersized_vermiculation
242,0.14388460358476515,feature_scombroid_genoese_kilojoule
263,0.14348982558031498,feature_lenient_electrothermal_phoenix
39,0.14277478836091295,feature_phyllopod_unconstrainable_blubberer
145,0.1425563343211937,feature_protractive_moral_forswearing
249,0.13973147597584706,feature_contrasty_ablaze_canaster
197,0.13815130400924036,feature_jamesian_scutiform_ionium
191,0.13781061470411715,feature_paraffinoid_flashiest_brotherhood
404,0.1377039786591798,feature_pacific_sleeved_devise
396,0.1369116122448915,feature_recommendatory_prissy_flutter
318,0.1365868255780269,feature_sunproof_unmurmuring_heliotype
205,0.12999726290460817,feature_overjoyed_undriven_sauna
277,0.1284780069501186,feature_planular_naturistic_pinhead
171,0.1270907243934707,feature_refractory_topped_dependance
185,0.12463893047729054,feature_wrought_muckier_temporality
250,0.12452612647212803,feature_uncharmed_rallying_ostracon
274,0.12325901415862338,feature_interruptive_breached_protanomaly
233,0.11783426387645611,feature_nymphomaniac_disappointing_greenaway
112,0.11635727449452943,feature_educational_caustic_mythologisation
287,0.1157829260528544,feature_belittled_scenographic_antidisestablishmentarianism
109,0.11446082871610405,feature_singhalese_cerographical_ego
121,0.11398767294701087,feature_phyletic_separate_genuflexion
240,0.11234909411021116,feature_stolid_unhacked_schoolgirl
295,0.11153187207597376,feature_overexcitable_filmier_queening
256,0.11129361178635687,feature_coercible_fecal_steradian
237,0.11110537244266051,feature_granulitic_cordial_infield
247,0.11099507662883083,feature_augean_contraceptive_subsequence
308,0.11040048501288352,feature_disapproving_behind_dampener
285,0.10994250108564076,feature_graceful_vaunted_accommodator
213,0.10964321862407106,feature_feral_telling_marquessate
342,0.10905166636736316,feature_anamnestic_conformable_spaceship
299,0.10755133083310532,feature_interatomic_doggish_teutonisation
283,0.1063276677461788,feature_deflective_demographic_saragossa
123,0.1058561920568448,feature_unshrinking_semiarid_floccule
254,0.10582417028259428,feature_frogged_slightest_patmore
315,0.1054234149914155,feature_maigre_twinkling_overstand
359,0.102759717566162,feature_colourable_lapsable_foliage
275,0.10226054117162212,feature_emarginate_enigmatical_yiddish
333,0.10224322511025508,feature_overlarge_societal_alternator
258,0.10218332125095667,feature_darkened_campanulate_decerebrate
301,0.10204432764765706,feature_sophomoric_perseverant_sclaff
276,0.10199198300469292,feature_reviving_mystifying_antwerp
335,0.10083688407832123,feature_pacifist_unmeaning_haslet
118,0.10038335257944495,feature_shiite_overfed_mense
163,0.1003153465688231,feature_ovine_bramblier_leaven
264,0.1001970665395772,feature_flauntier_forethoughtful_festival
268,0.09935674610703263,feature_unconfessed_paltry_finn
267,0.0983047212780931,feature_applausive_forgettable_mishanter
278,0.09807716722285957,feature_insipid_unshakable_panne
349,0.09746434463167794,feature_nutant_legatine_fairfax
186,0.09728427323038229,feature_rival_undepraved_countermarch
89,0.09557770670639491,feature_evocable_woollen_guarder
133,0.0947632990046055,feature_misfeatured_sometime_tunneler
311,0.09364865797664135,feature_cockiest_ditheistical_pennyworth
400,0.09296480389915977,feature_uninquiring_unspiritualized_gradualism
286,0.09196897289810348,feature_perpetuable_stuffed_manxman
316,0.0902381771677244,feature_handled_crescent_ciselure
330,0.08987562152148582,feature_heterotactic_masculine_liquidity
407,0.08943762723264329,feature_twistable_comely_licensee
246,0.08934894037916101,feature_inaccessible_radioactive_glassine
408,0.08901268950241877,feature_overweening_incommunicable_pealing
307,0.08803832755574083,feature_unchaste_raisable_tetraploidy
397,0.08751565665489845,feature_blathering_unwell_despiser
100,0.0874346691920074,feature_milliary_hyperpyretic_medea
165,0.08724858107485994,feature_pluviometrical_biannual_saiga
138,0.08587603348075182,feature_stoichiometric_unanswerable_leveller
360,0.08448896385909498,feature_heterotopic_choreographic_argentina
164,0.08445331049334416,feature_uninforming_predictable_pepino
215,0.08427546572173826,feature_turanian_satiable_millicent
303,0.08293855530912898,feature_polyzoarial_histologic_shallop
332,0.08255349300682809,feature_scroddled_groaning_sanctuary
402,0.08248137426345083,feature_undrawn_oldish_deprivation
260,0.08242530129328332,feature_topologic_subcaliber_radiotelephony
300,0.08165519819754244,feature_peeled_singing_smacking
328,0.08108687476308848,feature_chorial_sapheaded_humberside
376,0.08027410207382506,feature_woodier_slimmest_supplanter
296,0.08019722431291594,feature_analgesic_ardent_conservatoire
129,0.08002226659705323,feature_developed_arbitrary_traditionalist
234,0.07756947009856327,feature_discombobulated_fourierism_histopathologist
386,0.07617240553397768,feature_likeliest_exhaled_middlemarch
340,0.07580620771587918,feature_revolutionist_proportionate_headscarf
187,0.07559648116146639,feature_irrevocable_unlawful_oral
331,0.07550655550794026,feature_piping_unabolished_statocyst
269,0.07521944141737377,feature_botchier_universalistic_nullifier
338,0.07431290138961101,feature_derogate_bigoted_mnemonic
281,0.07303176080673983,feature_tenth_contrasting_slice
297,0.07246198613619652,feature_realisable_defeatist_japer
270,0.0711769269572616,feature_excursive_slaggy_confutation
410,0.07104013184570387,feature_cyanotic_unblissful_aeration
354,0.0708611680628458,feature_antitussive_vixenly_sacque
280,0.07018820143835149,feature_uneffaced_unintermitted_spurt
341,0.06986986763014477,feature_anticivic_blistery_knot
292,0.06906984208446398,feature_maltese_flaggiest_platelayer
326,0.0687907652861854,feature_rural_apogean_titbit
