,feature_importance,feature_names
97,0.24971972455603722,feature_subinfeudatory_brainy_carmel
363,0.2448565615726965,feature_resorbent_unmurmuring_humoring
404,0.24189196989037712,feature_pacific_sleeved_devise
985,0.23534791607952607,feature_titulary_merriest_intelligencer
994,0.23449925901865462,feature_comely_typal_softie
823,0.2304397636402523,feature_queenliest_childing_ritual
682,0.22948320744659162,feature_manifold_melodramatic_girl
321,0.2270492782362205,feature_squabbiest_receivable_foreyard
230,0.22522749681043028,feature_peak_interpretive_lahti
406,0.22328845661673616,feature_asphyxiated_peaceful_effleurage
775,0.22214064433801006,feature_ecstatic_foundational_crinoidea
724,0.22069458399051234,feature_enzymatic_poorest_advocaat
315,0.21703130287784386,feature_maigre_twinkling_overstand
1045,0.2145423745568672,feature_exoergic_zoomorphic_burin
5,0.20969822104235017,feature_divulsive_explanatory_ideologue
965,0.20497744245538285,feature_herpetologic_unjoyful_lodgepole
358,0.2040232579505734,feature_tangled_dropsical_uprooter
600,0.1995316457798287,feature_dental_stormier_chape
564,0.1978497977923392,feature_interchangeable_yellow_thinker
35,0.19340563543818529,feature_glibber_deficient_jakarta
850,0.19008753273883539,feature_martial_hallowed_incorruptibility
1072,0.189950264196017,feature_pakistan_swirling_dystonia
616,0.1881589523381876,feature_indentured_insuperable_spider
864,0.1879520337983922,feature_cheerful_aphidian_orchestrion
214,0.18676808192544492,feature_agitato_unlineal_perspicacity
700,0.18471122607491108,feature_inestimable_unmoral_extraversion
410,0.1819069210103387,feature_cyanotic_unblissful_aeration
2,0.18025344412691274,feature_untidy_withdrawn_bargeman
704,0.17888510733828097,feature_solemn_wordier_needlework
683,0.17680361038896872,feature_drizzling_refrigerative_imperfection
193,0.1767385937500548,feature_palpebral_univalve_pennoncel
645,0.17572075131729006,feature_asteriated_invigorated_penitence
28,0.17317385065398258,feature_laminable_unspecified_gynoecium
629,0.1697055510851388,feature_fearsome_merry_bluewing
90,0.16751176661065315,feature_hunchbacked_unturning_meditation
32,0.16704568186474208,feature_supercelestial_telic_dyfed
702,0.16688062851391577,feature_incorporating_abominable_daily
855,0.16620089760753226,feature_australasian_dissatisfactory_intermarriage
16,0.163862094744666,feature_ferial_incumbent_engraving
696,0.1634904731761773,feature_conchal_angriest_oophyte
125,0.16167205984399802,feature_geostrophic_adaptative_karla
442,0.15931090930336098,feature_coloratura_preclusive_micromillimetre
632,0.1587270358572663,feature_binding_lanky_rushing
40,0.15688663276993275,feature_deformable_unitary_schistosity
408,0.15573524275060882,feature_overweening_incommunicable_pealing
1034,0.15422075896119264,feature_unliquefied_folding_equilibrator
825,0.15228551607198745,feature_revitalizing_rutilant_swastika
670,0.15103169624335094,feature_unexalted_rebel_kofta
1083,0.14981381723866805,feature_bursarial_southmost_kaduna
919,0.14943864376193808,feature_crushed_gleg_reintroduction
131,0.1422637753120024,feature_completive_pedantical_sinecurist
1008,0.13983169909728152,feature_ago_hypocritical_codeclination
426,0.13964293983163398,feature_unreprimanded_evocable_briard
624,0.1381195565653036,feature_versicular_buoyant_codetta
772,0.1381178015117905,feature_instructional_desensitized_symmetallism
320,0.13748426825516236,feature_ministrative_slurred_parenchyma
233,0.1344344402219607,feature_nymphomaniac_disappointing_greenaway
181,0.13359360107102372,feature_bijou_penetrant_syringa
681,0.133240159012771,feature_inserted_inconvertible_functioning
627,0.12803773097408724,feature_undisguised_unenviable_stamen
121,0.1277966442029088,feature_phyletic_separate_genuflexion
936,0.12268032091246611,feature_craggier_windier_apologia
7,0.12206868247434235,feature_waggly_outlandish_carbonisation
407,0.12174271221118642,feature_twistable_comely_licensee
174,0.120922460102132,feature_circassian_leathern_impugner
260,0.12090410812897594,feature_topologic_subcaliber_radiotelephony
209,0.12016030321188656,feature_ruthenic_peremptory_truth
157,0.11895964730465934,feature_continued_conjugated_natalia
1053,0.11621862406848148,feature_genic_knobbed_malacologist
471,0.11350939241129752,feature_interpenetrative_boustrophedon_proudhon
500,0.1114596502920086,feature_lamplit_unengaged_mommy
1002,0.11003625455310091,feature_unelected_authorized_lucia
1183,0.10947087610345815,feature_inductile_umbrian_wallah
804,0.10946934123768394,feature_eucharistic_widowed_misfeasance
532,0.10620062332645755,feature_prothallium_burst_pledget
323,0.10565335249366171,feature_underdeveloped_eastern_goner
987,0.10218177083859531,feature_antistatic_cabbagy_bluecoat
586,0.09996696952245719,feature_imitable_unnatural_samuel
573,0.09674564229336427,feature_fertilised_lakier_offside
1074,0.09442741495216647,feature_defiled_feudalist_stonewaller
249,0.09405133876908298,feature_contrasty_ablaze_canaster
396,0.09210857616752897,feature_recommendatory_prissy_flutter
648,0.09105744537517216,feature_lacerable_backmost_vaseline
1021,0.08932280282828378,feature_mancunian_stalky_charmeuse
262,0.0881287174485379,feature_diluted_maxillary_denouement
621,0.08718254653369358,feature_faddiest_clement_repatriation
379,0.08652885952751112,feature_muggiest_explicit_barnardo
764,0.08269497253715212,feature_seaboard_adducent_polynesian
1173,0.08110438123954052,feature_supererogatory_unleisured_kitling
824,0.08087099170622222,feature_antarthritic_syzygial_wonderland
539,0.08064557320094404,feature_redeemed_petiolar_lethe
552,0.08025355663237359,feature_reproachable_foliaged_lysozyme
53,0.07883299880500899,feature_mightier_chivalric_kana
787,0.07789749789746629,feature_tapestried_madding_acclimatiser
251,0.0753003611724526,feature_spicate_photolithographic_buckskin
570,0.0726223131090857,feature_chiseled_dastard_analyst
1018,0.07251373551495183,feature_undevout_sonant_westerner
13,0.07213591907540005,feature_torose_unspiritualised_kylie
220,0.07170211338538984,feature_steadier_untrenched_bernstein
1180,0.06974853030885186,feature_sounded_inescapable_chalybeate
191,0.06933141639486545,feature_paraffinoid_flashiest_brotherhood
673,0.06805350166386573,feature_necked_moresque_lowell
900,0.06710193882170135,feature_unheeding_tauromachian_ballup
643,0.06700060350021621,feature_maglemosian_kittle_coachbuilding
1081,0.06676000215061134,feature_lowery_transcribed_muffin
685,0.06637461420632011,feature_monocyclic_galliambic_par
150,0.0661463078774639,feature_verifying_imagism_sublease
285,0.0661037343257822,feature_graceful_vaunted_accommodator
1011,0.06593609420807975,feature_restricting_unghostly_tapir
1061,0.06551755223940255,feature_antic_telekinetic_centrifuge
657,0.06504471224147941,feature_required_bibliological_tonga
1109,0.06477988548589386,feature_epinastic_sycophantical_satinwood
687,0.06335285191161906,feature_productile_auriform_fil
